"dtype","param","subjid","fidtc","afidtc","aval"
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SBGSY_2022-12-31 00:00:00",0.35591002747740846
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SBGSY_2023-12-31 00:00:00",0.3609044057630549
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAUHF_2020-12-31 00:00:00",0.3227661244411758
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAUHF_2021-12-31 00:00:00",0.35615543149090323
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAUHF_2022-12-31 00:00:00",0.37070437899428
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAUHF_2023-12-31 00:00:00",0.3876877958980794
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAP_2020-12-31 00:00:00",0.25996461789623027
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAP_2021-12-31 00:00:00",0.22194453462422317
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAP_2022-12-31 00:00:00",0.23147585732892526
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAP_2023-12-31 00:00:00",0.254414367876946
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAP_2024-09-30 00:00:00",0.7796130277067324
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAFRY_2020-12-31 00:00:00",0.2914781898347848
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAFRY_2021-12-31 00:00:00",0.26127343825963
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAFRY_2022-12-31 00:00:00",0.27239988072863414
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","SAFRY_2023-12-31 00:00:00",0.33565043285600693
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RY_2021-10-31 00:00:00",0.021692919304249193
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RY_2022-10-31 00:00:00",0.01621368617793179
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RY_2023-10-31 00:00:00",0.012614550338797855
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RY_2024-10-31 00:00:00",0.011141789529817949
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTOXF_2020-12-31 00:00:00",0.32255900122988895
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTOXF_2021-12-31 00:00:00",0.3222653066144777
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTOXF_2022-12-31 00:00:00",0.3360471951423985
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTOXF_2023-12-31 00:00:00",0.3539429351500676
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTMVY_2020-12-31 00:00:00",0.12808554484588863
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTMVY_2021-12-31 00:00:00",0.1608739368659497
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTMVY_2022-12-31 00:00:00",0.17006929231172122
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTMVY_2023-12-31 00:00:00",0.18241633050300868
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RTMVY_2024-06-30 00:00:00",0.2644705022702296
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RSG_2020-12-31 00:00:00",0.22553665961149438
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RSG_2021-12-31 00:00:00",0.2396431386120015
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RSG_2022-12-31 00:00:00",0.2522197207781789
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RSG_2023-12-31 00:00:00",0.2339777043265127
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","RSG_2024-09-30 00:00:00",0.4113440294597623
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","ROL_2020-12-31 00:00:00",0.5378985967929952
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","ROL_2021-12-31 00:00:00",0.5446086937771701
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","ROL_2022-12-31 00:00:00",0.5676196701845005
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LSTR_2024-09-30 00:00:00",0.2707786285844501
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LRLCF_2020-12-31 00:00:00",0.8650038360195242
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LRLCF_2021-12-31 00:00:00",0.811608494372997
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LRLCF_2022-12-31 00:00:00",0.8425511950976295
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LRLCF_2023-12-31 00:00:00",0.8369559737887438
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LOW_2021-01-31 00:00:00",0.5540768742852377
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LOW_2022-01-31 00:00:00",0.481878181604559
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LOW_2023-01-31 00:00:00",0.3883408258580873
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LOW_2024-01-31 00:00:00",0.387383029797052
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LOW_2024-10-31 00:00:00",0.28668578606642525
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LNSTY_2020-12-31 00:00:00",0.30040383554168676
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LNSTY_2021-12-31 00:00:00",0.32563899076235575
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LNSTY_2022-12-31 00:00:00",0.3261722423306656
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LNSTY_2023-12-31 00:00:00",0.32560105397999417
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LMT_2020-12-31 00:00:00",0.6362965522910727
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LMT_2021-12-31 00:00:00",0.6973417570465634
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LMT_2022-12-31 00:00:00",0.6767515690946744
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LMT_2023-12-31 00:00:00",0.6504838291556787
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LMT_2024-09-30 00:00:00",0.3250178797157725
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LGRVF_2020-12-31 00:00:00",0.7345364168835473
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LGRVF_2021-12-31 00:00:00",0.743802627477001
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LGRVF_2022-12-31 00:00:00",0.7956387881159012
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LGRVF_2023-12-31 00:00:00",0.8012476345022722
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LGRVF_2024-09-30 00:00:00",0.33737045332714627
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LANC_2021-06-30 00:00:00",0.9149242178147099
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LANC_2022-06-30 00:00:00",0.8901717335086969
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LANC_2023-06-30 00:00:00",0.8875306330594531
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LANC_2024-06-30 00:00:00",0.9028108773537367
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","LANC_2024-09-30 00:00:00",0.3425948713093077
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KHC_2020-12-31 00:00:00",0.6087576065731182
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KHC_2021-12-31 00:00:00",0.6278787209150638
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KHC_2022-12-31 00:00:00",0.6346775429897786
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KHC_2023-12-31 00:00:00",0.6449162305950678
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KHC_2024-09-30 00:00:00",0.33810022959340846
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAO.F_2020-12-31 00:00:00",0.9048485584100638
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAO.F_2021-12-31 00:00:00",0.9062651817475349
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAO.F_2022-12-31 00:00:00",0.8965422987363618
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAO.F_2023-12-31 00:00:00",0.8903766809811784
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAO.F_2024-06-30 00:00:00",0.33470799530659157
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAI_2020-12-31 00:00:00",0.8347258641667589
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAI_2021-12-31 00:00:00",0.8231847089936599
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAI_2022-12-31 00:00:00",0.8772076914096175
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAI_2023-12-31 00:00:00",0.9097291129991706
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","KAI_2024-09-30 00:00:00",0.324779916247184
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IVU.DE_2020-12-31 00:00:00",0.828665784944976
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IVU.DE_2021-12-31 00:00:00",0.8352401809670387
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IVU.DE_2022-12-31 00:00:00",0.8499645927557762
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IVU.DE_2023-12-31 00:00:00",0.8599160944971848
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IVU.DE_2024-09-30 00:00:00",0.3387116331579484
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","INFY_2021-03-31 00:00:00",0.9026898162272836
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","INFY_2022-03-31 00:00:00",0.8721446328432446
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","INFY_2023-03-31 00:00:00",0.8348115039975605
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","INFY_2024-03-31 00:00:00",0.8594267731935656
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","INFY_2024-09-30 00:00:00",0.3306041111232926
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IDXX_2020-12-31 00:00:00",0.7675791075282715
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IDXX_2021-12-31 00:00:00",0.7279716009246254
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IDXX_2022-12-31 00:00:00",0.693088143262391
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IDXX_2023-12-31 00:00:00",0.8143065468308763
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","IDXX_2024-09-30 00:00:00",0.3286841028840273
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EXPGY_2023-03-31 00:00:00",0.26406865157073545
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EXPGY_2024-03-31 00:00:00",0.2561776557008301
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EXPD_2020-12-31 00:00:00",0.7141642631517986
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EXPD_2021-12-31 00:00:00",0.7347285228980706
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EXPD_2022-12-31 00:00:00",0.8018453298371286
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EXPD_2023-12-31 00:00:00",0.7337021747917866
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EXPD_2024-09-30 00:00:00",0.8961587671050344
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EKTAY_2021-04-30 00:00:00",0.38620233084393185
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EKTAY_2022-04-30 00:00:00",0.3875031302861932
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EKTAY_2023-04-30 00:00:00",0.3825065826097051
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EKTAY_2024-04-30 00:00:00",0.38464558296340556
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EKTAY_2024-10-31 00:00:00",0.9582810083473277
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EBAY_2020-12-31 00:00:00",0.15172618903138443
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EBAY_2021-12-31 00:00:00",0.15227203482012291
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EBAY_2022-12-31 00:00:00",0.13267561390451563
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EBAY_2023-12-31 00:00:00",0.16990753191953778
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","EBAY_2024-09-30 00:00:00",0.502676298149443
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DEO_2021-06-30 00:00:00",0.2289083270967221
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DEO_2022-06-30 00:00:00",0.24196827537362095
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DEO_2023-06-30 00:00:00",0.25772165394015206
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DEO_2024-06-30 00:00:00",0.24864302241683556
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DANOY_2020-12-31 00:00:00",0.30767871420458054
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DANOY_2021-12-31 00:00:00",0.29969355619017735
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DANOY_2022-06-30 00:00:00",0.9079779134443643
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DANOY_2022-12-31 00:00:00",0.3425392144244935
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","DANOY_2023-12-31 00:00:00",0.3483146212648266
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CWW.F_2021-06-30 00:00:00",0.018730232824433608
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CWW.F_2022-06-30 00:00:00",0.024986044913307477
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CWW.F_2023-06-30 00:00:00",0.026250284982928567
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CWW.F_2024-06-30 00:00:00",0.019661698663356448
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CSCO_2021-07-31 00:00:00",0.30045250146054975
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CSCO_2022-07-31 00:00:00",0.3166180045942495
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CSCO_2023-07-31 00:00:00",0.3247681268107144
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CSCO_2024-07-31 00:00:00",0.25671407933912715
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CSCO_2024-10-31 00:00:00",0.6214704262881973
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CLCGY_2021-08-31 00:00:00",0.7769456249492656
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CLCGY_2022-08-31 00:00:00",0.7962043388202342
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CLCGY_2023-08-31 00:00:00",0.7941871957045537
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CLCGY_2024-08-31 00:00:00",0.7953683439163756
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CHH_2020-12-31 00:00:00",0.23233914633692113
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CHH_2021-12-31 00:00:00",0.27577803516329386
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CHH_2022-12-31 00:00:00",0.2859762416044237
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CHH_2023-12-31 00:00:00",0.2781885235976446
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CHH_2024-09-30 00:00:00",0.6626000195570143
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CBCFF_2021-03-31 00:00:00",0.48036993016145746
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CBCFF_2022-03-31 00:00:00",0.4595658359291308
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CBCFF_2023-03-31 00:00:00",0.49975052593408953
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","CBCFF_2024-03-31 00:00:00",0.4714931205640446
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BRK-B_2020-12-31 00:00:00",0.11331759909009252
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BRK-B_2021-12-31 00:00:00",0.11361827817694826
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BRK-B_2022-12-31 00:00:00",0.10526645557860005
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BRK-B_2023-12-31 00:00:00",0.1237843656778558
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BRK-B_2024-09-30 00:00:00",0.3253008167706499
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BKNG_2020-12-31 00:00:00",0.14150894495175254
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BKNG_2021-12-31 00:00:00",0.19792190343966692
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BKNG_2022-12-31 00:00:00",0.2335663245415602
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2024-09-30 00:00:00","BKNG_2023-12-31 00:00:00",0.24978890958419014
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","603288.SS_2022-12-31 00:00:00",0.7967977166220129
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","603288.SS_2023-12-31 00:00:00",0.7971774512095676
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31 00:00:00","603288.SS_2024-09-30 00:00:00",0.2112882695709499
